Time,FrictionSigned,Energy,CPUUtil,PSI,Score
2026-02-18 09:13:50,0.000000,0.000000,6.578947,0.102459,100.000
2026-02-18 09:13:51,0.000000,0.000000,4.798762,0.130800,100.000
2026-02-18 09:13:52,0.000000,0.000000,5.568445,0.920488,100.000
2026-02-18 09:13:53,0.000000,0.000000,16.576297,2.665249,100.000
2026-02-18 09:13:54,0.000000,0.000000,12.838360,5.867267,100.000
2026-02-18 09:13:55,0.000000,0.000000,3.413499,0.809482,100.000
2026-02-18 09:13:56,0.000000,0.000000,4.791345,0.046199,100.000
2026-02-18 09:13:57,0.000000,0.000000,3.263403,0.128976,100.000
2026-02-18 09:13:58,0.000000,0.000000,14.384615,0.772077,100.000
2026-02-18 09:13:59,0.000000,0.000000,2.779923,0.030101,100.000
2026-02-18 09:14:00,0.000000,0.000000,2.168861,0.075573,100.000
2026-02-18 09:14:01,0.000000,0.000000,1.781565,0.020907,100.000
2026-02-18 09:14:02,0.000000,0.000000,6.424149,0.863086,100.000
2026-02-18 09:14:03,0.000000,0.000000,7.793210,0.296870,100.000
2026-02-18 09:14:04,0.000000,0.000000,2.089783,0.033415,100.000
2026-02-18 09:14:05,0.000000,0.000000,2.788536,0.029988,100.000
2026-02-18 09:14:06,0.000000,0.000000,20.622568,1.523320,100.000
2026-02-18 09:14:07,0.000000,0.000000,5.727554,0.189069,100.000
2026-02-18 09:14:08,0.000000,0.000000,2.929838,0.031992,100.000
2026-02-18 09:14:09,0.000000,0.000000,6.780982,0.099234,100.000
2026-02-18 09:14:10,0.000000,0.000000,5.177743,0.053998,100.000
2026-02-18 09:14:11,0.000000,0.000000,2.771363,0.156418,100.000
2026-02-18 09:14:12,0.000000,0.000000,5.069124,0.569007,100.000
2026-02-18 09:14:13,1.657564,0.000000,21.545667,1.725527,19.403
2026-02-18 09:14:14,2.669925,1.012361,8.533747,0.269326,20.554
2026-02-18 09:14:15,3.048584,0.695510,2.850539,0.045476,20.989
2026-02-18 09:14:16,3.048584,0.695510,1.789883,0.061638,20.989
2026-02-18 09:14:17,115.497287,37.946574,5.551272,0.134059,82.803
2026-02-18 09:14:18,43.366167,46.492710,2.480620,0.112034,55.625
2026-02-18 09:14:19,3.826042,56.124652,15.069552,0.844849,46.770
2026-02-18 09:14:20,3.280546,56.166361,3.932151,0.059432,46.375
2026-02-18 09:14:21,5.544757,28.620238,2.562112,0.045178,30.451
2026-02-18 09:14:22,5.544757,28.620238,13.498836,1.082670,30.451
2026-02-18 09:14:23,3.681919,11.053167,10.162917,0.624065,21.738
2026-02-18 09:14:24,2.385514,1.492237,19.627618,11.986963,20.226
2026-02-18 09:14:25,5.041557,2.019874,66.798732,33.011885,41.165
2026-02-18 09:14:26,4.455807,1.600259,10.296412,1.056041,22.658
2026-02-18 09:14:27,3.931937,1.265517,4.953560,0.092999,22.038
2026-02-18 09:14:28,3.931937,1.265517,2.018634,0.031892,22.038
2026-02-18 09:14:29,6.503191,1.584230,5.672106,0.674974,25.107
2026-02-18 09:14:30,4.601071,1.395749,4.492641,0.080996,22.832
2026-02-18 09:14:31,4.001228,1.399272,3.025601,0.041694,22.119
2026-02-18 09:14:32,1.309279,1.941292,18.478261,1.352589,19.024
2026-02-18 09:14:33,-0.587210,1.478995,7.739938,0.369772,17.203
2026-02-18 09:14:34,-0.587210,1.478995,3.016241,0.081014,17.203
2026-02-18 09:14:35,1.308239,1.183723,3.374233,0.022394,19.023
2026-02-18 09:14:36,0.143637,1.324912,3.552124,0.060321,17.790
2026-02-18 09:14:37,1.462268,0.981583,4.872390,0.037714,19.189
2026-02-18 09:14:38,1.131480,0.851424,12.363919,0.480558,18.834
2026-02-18 09:14:39,1.580138,0.796742,6.220840,0.154766,19.318
2026-02-18 09:14:40,1.580138,0.796742,5.027069,0.826275,19.318
2026-02-18 09:14:41,1.520014,0.673972,12.860483,0.490120,19.252
2026-02-18 09:14:42,0.576227,0.712517,6.971340,0.815299,18.238
2026-02-18 09:14:43,0.782956,0.649294,18.457944,0.742980,18.458
2026-02-18 09:14:44,-0.682936,0.588263,10.708783,0.536706,17.133
2026-02-18 09:14:45,-0.519357,0.545795,5.100464,0.068600,17.253
2026-02-18 09:14:46,-0.519357,0.545795,3.493789,0.066564,17.253
2026-02-18 09:14:47,-0.893932,0.530229,2.550232,0.012100,16.976
2026-02-18 09:14:48,1.616107,0.546225,7.120743,0.343039,19.357
2026-02-18 09:14:49,0.748793,0.558415,2.401239,0.056938,18.422
2026-02-18 09:14:50,1.399707,0.576637,16.358025,1.185587,19.121
2026-02-18 09:14:51,2.600910,0.610936,15.372549,0.920689,20.475
2026-02-18 09:14:52,2.600910,0.610936,11.818880,0.818646,20.475
2026-02-18 09:14:53,3.073282,0.601698,23.118697,2.438486,21.018
2026-02-18 09:14:54,1.591465,0.656705,22.839506,0.752066,19.330
2026-02-18 09:14:55,-0.889013,0.659396,15.987461,0.561628,16.979
2026-02-18 09:14:56,-1.397717,0.651025,8.655332,0.154395,16.606
2026-02-18 09:14:57,-1.117871,0.635966,6.888545,0.135369,16.809
2026-02-18 09:14:58,-1.117871,0.635966,22.970904,1.004412,16.809
2026-02-18 09:14:59,-1.168488,0.613273,4.953560,0.078651,16.772
2026-02-18 09:15:00,-1.152115,0.672007,2.331002,0.044486,16.784
2026-02-18 09:15:01,2.548708,0.621040,2.997694,0.053184,20.415
2026-02-18 09:15:02,-1.404012,0.638650,4.510703,0.893226,16.601
2026-02-18 09:15:03,-1.328346,0.696936,8.941176,0.479828,16.656
2026-02-18 09:15:04,-1.360701,0.711720,3.317901,0.059196,16.632
2026-02-18 09:15:05,-1.360701,0.711720,2.775636,0.047019,16.632
2026-02-18 09:15:06,8.180164,0.942262,10.194553,0.322089,27.053
2026-02-18 09:15:07,-1.286643,1.528806,3.557618,0.034291,16.686
2026-02-18 09:15:08,3.911745,1.712116,7.209302,0.279304,22.014
2026-02-18 09:15:09,-1.262936,1.874312,3.424125,0.041504,16.703
2026-02-18 09:15:10,4.064357,2.065372,4.391371,0.044508,22.193
2026-02-18 09:15:11,-1.282048,2.476028,18.252730,1.541013,16.689
2026-02-18 09:15:12,-1.282048,2.476028,16.666667,0.972956,16.689
2026-02-18 09:15:13,-1.104712,2.112635,12.236945,0.761777,16.819
2026-02-18 09:15:14,-1.347082,1.979045,13.137558,0.434601,16.642
2026-02-18 09:15:15,-1.303849,1.751857,34.447900,3.712316,16.674
2026-02-18 09:15:16,-1.464363,1.658248,17.619421,1.147554,16.558
2026-02-18 09:15:17,-1.420239,1.512792,13.542464,0.317604,16.590
2026-02-18 09:15:18,-1.420239,1.512792,17.418351,0.919987,16.590
2026-02-18 09:15:19,2.952233,1.566649,19.615385,0.969465,20.878
2026-02-18 09:15:20,15.020083,2.249996,16.043614,0.704002,33.607
2026-02-18 09:15:21,4.510329,3.514262,14.594595,0.586111,22.723
2026-02-18 09:15:22,-1.389577,3.925460,8.114374,0.409447,16.612
2026-02-18 09:15:23,-1.293283,3.446814,6.406250,0.277864,16.681
2026-02-18 09:15:24,-1.293283,3.446814,16.086620,1.172681,16.681
2026-02-18 09:15:25,-1.033550,3.092694,20.417633,1.140084,16.872
2026-02-18 09:15:26,-1.308734,2.810943,17.702596,1.597344,16.670
2026-02-18 09:15:27,-1.204992,2.371295,9.883268,0.329712,16.746
2026-02-18 09:15:28,-1.522903,2.213342,7.632399,0.198336,16.516
2026-02-18 09:15:29,-1.181934,2.079602,6.182380,0.046815,16.762
2026-02-18 09:15:30,3.210929,2.207218,4.736025,0.191341,21.179
2026-02-18 09:15:31,3.210929,2.207218,7.175926,0.094926,21.179
2026-02-18 09:15:32,-1.149061,2.351406,7.888631,0.616597,16.786
2026-02-18 09:15:33,-1.184227,2.062380,9.133489,0.515305,16.761
2026-02-18 09:15:34,-1.283348,1.946894,3.789637,0.057425,16.688
2026-02-18 09:15:35,2.095506,1.883853,5.311778,0.089389,19.893
2026-02-18 09:15:36,0.237792,0.000000,14.694509,0.977177,17.886
2026-02-18 09:15:37,0.409997,0.172205,6.479313,0.156207,18.064
2026-02-18 09:15:38,0.405683,0.088260,6.100386,0.082068,18.060
2026-02-18 09:15:39,0.180292,0.133970,6.677019,0.139152,17.827
2026-02-18 09:15:40,0.408618,0.157559,4.391371,0.069907,18.063
2026-02-18 09:15:41,0.280380,0.151695,3.198128,0.033186,17.930
2026-02-18 09:15:42,0.376384,0.142413,12.684825,2.189982,18.029
2026-02-18 09:15:43,0.394285,0.124626,15.990640,2.382777,18.048
2026-02-18 09:15:44,0.263415,0.125406,7.441860,0.248202,17.912
2026-02-18 09:15:45,0.273563,0.112600,6.754658,0.166539,17.923
2026-02-18 09:15:46,0.313568,0.105340,5.092593,0.151953,17.964
2026-02-18 09:15:47,0.275011,0.099269,5.030960,0.158855,17.924
2026-02-18 09:15:48,0.189773,0.098100,5.873261,0.119474,17.837
2026-02-18 09:15:49,0.392763,0.100665,24.502297,2.491031,18.046
2026-02-18 09:15:50,0.237013,0.103093,3.405573,0.110976,17.885
2026-02-18 09:15:51,0.316328,0.089547,3.968872,0.121929,17.967
2026-02-18 09:15:52,0.371324,0.082888,10.170807,1.186919,18.024
2026-02-18 09:15:53,0.668222,0.119218,23.029366,1.166709,18.336
2026-02-18 09:15:54,0.272796,0.197562,3.408211,0.072522,17.922
2026-02-18 09:15:55,0.400874,0.131087,22.075910,0.946464,18.055
2026-02-18 09:15:56,0.490928,0.129035,23.282443,1.149336,18.149
2026-02-18 09:15:57,0.490928,0.129035,12.965839,0.500697,18.149
2026-02-18 09:15:58,0.356840,0.129276,6.201550,0.205652,18.009
2026-02-18 09:15:59,0.419739,0.126259,18.054475,1.232616,18.074
2026-02-18 09:16:00,0.235606,0.132633,15.552100,1.296559,17.884
2026-02-18 09:16:01,0.245089,0.121700,26.381323,1.873696,17.894
2026-02-18 09:16:02,0.469471,0.122164,8.043310,1.219335,18.126
2026-02-18 09:16:03,0.307620,0.123765,8.281250,0.283638,17.958
2026-02-18 09:16:04,0.213784,0.123662,4.247104,0.165211,17.861
2026-02-18 09:16:05,0.387831,0.131109,4.552469,0.051482,18.041
2026-02-18 09:16:06,0.213662,0.139310,3.657588,0.070099,17.861
2026-02-18 09:16:07,0.420737,0.153406,5.181748,0.184217,18.075
2026-02-18 09:16:08,0.365628,0.148491,5.909798,0.098990,18.018
2026-02-18 09:16:09,0.360442,0.136980,19.392523,1.033479,18.013
2026-02-18 09:16:10,0.397981,0.128796,15.916149,1.627685,18.052
2026-02-18 09:16:11,0.363755,0.120595,11.317829,0.891903,18.016
2026-02-18 09:16:12,0.278449,0.119288,6.837607,1.101580,17.928
2026-02-18 09:16:13,0.266844,0.115974,12.423313,0.782735,17.916
2026-02-18 09:16:14,0.420444,0.123549,5.918524,0.230089,18.075
2026-02-18 09:16:15,0.246781,0.127309,4.250386,0.087009,17.895
2026-02-18 09:16:16,0.608220,0.121685,25.373134,1.026747,18.272
2026-02-18 09:16:17,0.182991,0.148642,15.420200,0.702461,17.830
2026-02-18 09:16:18,0.439043,0.149872,5.173745,0.234742,18.094
2026-02-18 09:16:19,0.173338,0.160422,5.964369,0.153043,17.820
2026-02-18 09:16:20,0.530292,0.170893,15.925059,1.432949,18.190
2026-02-18 09:16:21,0.242427,0.204099,12.606342,0.886079,17.891
2026-02-18 09:16:22,0.534659,0.225323,8.595549,1.113409,18.195
2026-02-18 09:16:23,0.351595,0.237726,11.006289,0.731738,18.003
2026-02-18 09:16:24,0.427667,0.225291,7.478797,0.327366,18.082
2026-02-18 09:16:25,0.579069,0.230376,23.130841,1.091831,18.241
2026-02-18 09:16:26,0.253796,0.262913,4.872390,0.066584,17.902
2026-02-18 09:16:27,0.212773,0.239255,4.344453,0.104207,17.860
2026-02-18 09:16:28,0.300213,0.234530,4.725019,0.064099,17.950
2026-02-18 09:16:29,0.357174,0.218373,6.805878,0.088017,18.009
2026-02-18 09:16:30,0.237439,0.216257,15.205586,1.181175,17.886
2026-02-18 09:16:31,0.272585,0.202714,13.798450,1.043308,17.922
2026-02-18 09:16:32,0.376507,0.199954,7.447634,0.919596,18.029
2026-02-18 09:16:33,0.208373,0.199647,10.955711,1.241162,17.856
2026-02-18 09:16:34,0.292488,0.193566,5.011565,0.106412,17.942
2026-02-18 09:16:35,0.327053,0.185047,5.250965,0.108561,17.978
2026-02-18 09:16:36,0.419325,0.181171,6.336940,0.268749,18.074
2026-02-18 09:16:37,-0.251860,0.159270,8.873457,0.352673,17.452
2026-02-18 09:16:38,-0.288953,0.165805,5.663305,0.076984,17.424
2026-02-18 09:16:39,-0.198301,0.162538,15.438324,0.563916,17.493
2026-02-18 09:16:40,0.494071,0.136510,18.252127,2.134902,18.152
2026-02-18 09:16:41,-0.334774,0.121547,14.685315,1.512880,17.390
2026-02-18 09:16:42,-0.245120,0.119953,5.650155,0.881135,17.457
2026-02-18 09:16:43,0.610206,0.119313,8.437500,0.310596,18.274
2026-02-18 09:16:44,0.388849,0.132576,3.953488,0.231406,18.042
2026-02-18 09:16:45,0.354457,0.124614,5.900621,0.179542,18.006
2026-02-18 09:16:46,-0.291186,0.121386,21.473354,2.417497,17.423
2026-02-18 09:16:47,0.463266,0.129667,2.554180,0.042320,18.120
2026-02-18 09:16:48,-0.191417,0.144175,6.474259,0.143326,17.498
2026-02-18 09:16:49,0.468781,0.153518,10.644911,0.496911,18.125
2026-02-18 09:16:50,0.368062,0.154555,13.884555,1.262496,18.020
2026-02-18 09:16:51,-0.202346,0.162752,10.180110,0.741791,17.490
2026-02-18 09:16:52,0.540835,0.188978,18.550273,2.501997,18.201
2026-02-18 09:16:53,0.456226,0.182020,8.055771,0.378678,18.112
2026-02-18 09:16:54,-0.258916,0.189131,7.082371,0.342196,17.447
2026-02-18 09:16:55,-0.330995,0.181815,3.323029,0.064901,17.393
2026-02-18 09:16:56,0.374847,0.169086,15.408560,0.955916,18.028
2026-02-18 09:16:57,-0.198259,0.166689,2.639752,0.033815,17.493
2026-02-18 09:16:58,-0.314734,0.163899,7.043344,0.229869,17.405
2026-02-18 09:16:59,0.469003,0.163620,4.095827,0.024102,18.126
2026-02-18 09:17:00,-0.282559,0.157462,13.867488,1.301199,17.429
2026-02-18 09:17:01,-0.260821,0.161247,11.906615,1.018759,17.446
2026-02-18 09:17:02,0.466912,0.149074,5.628373,0.635319,18.123
2026-02-18 09:17:03,-0.235101,0.165734,9.189189,0.385531,17.465
2026-02-18 09:17:04,-0.237838,0.151763,4.647560,0.116103,17.463
2026-02-18 09:17:05,0.400340,0.156985,7.560405,0.517782,18.054
2026-02-18 09:17:06,0.661477,0.148386,4.043546,0.101506,18.328
2026-02-18 09:17:07,-0.286807,0.152821,2.246321,0.015408,17.426
2026-02-18 09:17:08,0.433363,0.156951,3.715170,0.058706,18.088
2026-02-18 09:17:09,-0.217202,0.158207,3.018576,0.036784,17.478
2026-02-18 09:17:10,-0.225378,0.148830,16.083916,1.763266,17.472
2026-02-18 09:17:11,0.457972,0.158862,29.198767,2.141902,18.114
2026-02-18 09:17:12,-0.203751,0.171705,17.707510,1.880670,17.489
2026-02-18 09:17:13,-0.322336,0.171846,16.536050,2.843693,17.399
2026-02-18 09:17:14,0.522006,0.174873,10.371517,0.331929,18.181
2026-02-18 09:17:15,-0.243935,0.192356,10.550815,0.148254,17.458
2026-02-18 09:17:16,0.427029,0.190713,9.750390,0.141370,18.082
2026-02-18 09:17:17,0.349889,0.183142,10.758514,0.100866,18.002
2026-02-18 09:17:18,-0.331118,0.174823,11.358404,0.227292,17.393
2026-02-18 09:17:19,-0.190381,0.170978,11.248074,0.577690,17.499
2026-02-18 09:17:20,0.439393,0.182569,20.046985,1.442077,18.095
2026-02-18 09:17:21,-0.245222,0.184548,23.442368,2.857895,17.457
2026-02-18 09:17:22,-0.294070,0.176566,11.691348,1.089947,17.421
2026-02-18 09:17:23,0.424205,0.168860,16.056118,0.875586,18.079
2026-02-18 09:17:24,0.895809,0.185475,11.386522,0.387105,18.579
2026-02-18 09:17:25,5.786346,1.385281,12.111801,0.282322,24.255
2026-02-18 09:17:26,4.273858,1.751191,10.465116,0.201966,22.441
2026-02-18 09:17:27,-0.235205,2.728321,10.138249,0.156274,17.465
2026-02-18 09:17:28,-0.326883,2.633339,13.923077,0.983716,17.396
2026-02-18 09:17:29,0.347277,1.415803,26.137240,1.791443,17.999
2026-02-18 09:17:30,1.480738,1.321047,7.269915,0.069790,19.209
2026-02-18 09:17:31,5.655766,1.355140,5.283605,0.118569,24.098
2026-02-18 09:17:32,6.124179,1.449324,8.441065,1.667283,24.663
2026-02-18 09:17:33,5.346029,1.638763,23.215686,1.815882,23.727
2026-02-18 09:17:34,5.809297,1.471215,4.163454,0.050699,24.282
2026-02-18 09:17:35,4.894483,0.656161,3.789637,0.069533,23.186
2026-02-18 09:17:36,3.916171,0.783636,3.861004,0.064500,22.019
2026-02-18 09:17:37,0.976421,1.324036,5.773672,0.116864,18.667
2026-02-18 09:17:38,0.435832,1.343366,19.737857,0.932632,18.091
2026-02-18 09:17:39,2.371717,1.598634,23.975251,1.351490,20.210
2026-02-18 09:17:40,5.037508,2.020504,23.561013,0.875847,23.360
2026-02-18 09:17:41,5.173347,1.319526,17.810332,0.454376,23.522
2026-02-18 09:17:42,2.538037,1.843206,8.839354,1.174989,20.403
2026-02-18 09:17:43,1.501664,1.618328,8.600469,0.450663,19.232
2026-02-18 09:17:44,0.365265,1.235980,1.469451,0.012899,18.018
2026-02-18 09:17:45,2.409417,1.713059,4.273504,0.707148,20.253
2026-02-18 09:17:46,4.297803,1.526328,2.391975,0.185772,22.469
2026-02-18 09:17:47,5.752134,1.630817,2.013943,0.207203,24.214
2026-02-18 09:17:48,5.323033,1.453993,3.168470,0.159994,23.700
2026-02-18 09:17:49,5.365777,0.953640,3.565891,0.119297,23.751
2026-02-18 09:17:50,5.231034,0.515229,3.789637,0.109702,23.590
2026-02-18 09:17:51,5.697470,0.268256,1.787102,0.026177,24.148
2026-02-18 09:17:52,5.127891,0.303375,4.816514,0.562267,23.468
2026-02-18 09:17:53,3.818393,0.620064,8.699060,0.273012,21.902
2026-02-18 09:17:54,5.279749,0.951717,7.142857,0.237072,23.648
2026-02-18 09:17:55,4.990336,0.907462,8.183944,0.247419,23.302
2026-02-18 09:17:56,4.439317,0.902822,2.249806,0.039175,22.638
2026-02-18 09:17:57,5.504394,0.841717,1.700155,0.056822,23.916
2026-02-18 09:17:58,3.846816,0.890772,1.854714,0.029490,21.937
2026-02-18 09:17:59,4.670471,1.024333,2.870442,0.173606,22.915
2026-02-18 09:18:00,4.660129,0.889163,1.930502,0.032898,22.903
2026-02-18 09:18:01,5.539418,0.842716,7.972136,0.127066,23.958
2026-02-18 09:18:02,5.722935,0.474201,6.641221,0.696139,24.179
2026-02-18 09:18:03,5.372821,0.355815,9.945610,0.464273,23.759
2026-02-18 09:18:04,5.057986,0.431939,3.493789,0.091671,23.385
2026-02-18 09:18:05,4.403086,0.375841,1.476301,0.036389,22.595
2026-02-18 09:18:06,4.701819,0.404645,2.320186,0.038001,22.953
2026-02-18 09:18:07,6.151973,0.679655,2.239382,0.040299,24.695
2026-02-18 09:18:08,4.113168,1.110648,3.315343,0.050301,22.251
2026-02-18 09:18:09,5.381678,1.264050,6.346749,0.230169,23.770
2026-02-18 09:18:10,5.212831,1.231578,3.253292,0.098573,23.569
2026-02-18 09:18:11,4.644804,1.011047,4.513619,0.081817,22.884
2026-02-18 09:18:12,5.986523,0.836776,4.841150,0.456541,24.496
2026-02-18 09:18:13,4.107790,0.989332,8.650794,0.267622,22.245
2026-02-18 09:18:14,5.449616,1.282576,2.088167,0.036299,23.851
2026-02-18 09:18:15,5.354253,1.164410,3.175833,0.098886,23.737
2026-02-18 09:18:16,4.168408,1.125442,2.395672,0.111217,22.316
2026-02-18 09:18:17,6.102421,1.139262,3.576983,0.063156,24.636
2026-02-18 09:18:18,5.367538,0.987526,6.476484,0.263531,23.753
2026-02-18 09:18:19,5.465176,0.988095,5.705474,0.031198,23.870
2026-02-18 09:18:20,4.568215,0.915874,3.032659,0.113305,22.792
2026-02-18 09:18:21,5.560851,0.680530,4.563032,0.084901,23.984
2026-02-18 09:18:22,5.706665,0.533262,5.451713,0.786513,24.159
2026-02-18 09:18:23,2.593700,1.287094,9.742790,0.547891,20.467
2026-02-18 09:18:24,0.883726,1.490347,3.720930,0.066314,18.566
2026-02-18 09:18:25,-0.317843,1.383659,3.643411,0.034099,17.403
2026-02-18 09:18:26,-0.283035,1.355908,3.849115,0.054217,17.429
2026-02-18 09:18:27,6.208278,2.058977,1.551590,0.025120,24.761
2026-02-18 09:18:28,11.174524,2.873045,2.318393,0.107482,30.297
2026-02-18 09:18:29,12.477299,3.057268,3.330751,0.050309,31.630
2026-02-18 09:18:30,3.074850,5.399178,4.098995,0.094239,21.020
2026-02-18 09:18:31,5.473525,4.517536,2.713178,0.040280,23.879
2026-02-18 09:18:32,4.720135,3.464322,6.774442,0.517818,22.975
2026-02-18 09:18:33,5.078215,3.228149,9.457364,0.266010,23.409
2026-02-18 09:18:34,5.649612,1.020386,3.956555,0.104417,24.090
2026-02-18 09:18:35,4.729526,0.650739,3.530315,0.027798,22.986
2026-02-18 09:18:36,4.672832,0.476564,2.790698,0.052711,22.918
2026-02-18 09:18:37,6.039236,0.728645,2.316602,0.102109,24.560
2026-02-18 09:18:38,5.497868,0.721138,2.242846,0.179818,23.909
2026-02-18 09:18:39,6.228634,0.673808,7.579273,0.068510,24.785
2026-02-18 09:18:40,4.946890,0.980070,5.795981,0.218186,23.250
2026-02-18 09:18:41,4.757563,0.685801,3.863988,0.036828,23.020
2026-02-18 09:18:42,4.992606,0.609220,8.628659,0.618024,23.305
2026-02-18 09:18:43,5.101672,0.453795,7.187500,0.202384,23.437
2026-02-18 09:18:44,3.596536,0.509643,2.702703,0.056878,21.636
2026-02-18 09:18:45,5.603573,0.964071,3.416149,0.066599,24.035
2026-02-18 09:18:46,5.045848,1.044741,2.173913,0.024810,23.370
2026-02-18 09:18:47,4.906503,1.052311,3.086420,0.112059,23.201
2026-02-18 09:18:48,5.718772,0.879094,2.401239,0.037932,24.174
2026-02-18 09:18:49,5.408158,0.454988,4.173107,0.099562,23.801
2026-02-18 09:18:50,3.442873,0.806878,6.759907,0.932389,21.452
2026-02-18 09:18:51,-0.326469,1.551143,3.173375,0.101300,17.396
2026-02-18 09:18:52,-0.293111,1.356415,8.551618,1.039718,17.421
2026-02-18 09:18:53,2.496938,1.829718,26.274510,1.276804,20.355
2026-02-18 09:18:54,4.246688,1.775835,6.795367,0.390579,22.409
2026-02-18 09:18:55,5.998896,1.434786,25.883257,1.438894,24.511
2026-02-18 09:18:56,3.924630,1.945013,21.250000,0.998669,22.029
2026-02-18 09:18:57,1.073002,2.106963,3.258340,0.290205,18.772
2026-02-18 09:18:58,-0.172411,1.894673,3.180760,0.049699,17.512
2026-02-18 09:18:59,-0.319594,1.493417,2.474865,0.167400,17.401
2026-02-18 09:19:00,4.364595,1.986101,2.242846,0.120040,22.549
2026-02-18 09:19:01,5.390565,1.529686,2.089783,0.053863,23.780
2026-02-18 09:19:02,5.035729,1.393247,4.976672,0.373504,23.358
2026-02-18 09:19:03,5.733890,1.530992,7.805255,0.322080,24.192
2026-02-18 09:19:04,4.865550,0.736827,2.625483,0.163209,23.151
2026-02-18 09:19:05,4.673664,0.528306,2.854938,0.037500,22.919
2026-02-18 09:19:06,4.563387,0.467166,5.271318,0.087815,22.786
2026-02-18 09:19:07,6.031561,0.659669,2.178988,0.071618,24.551
2026-02-18 09:19:08,5.692891,0.527252,1.788491,0.033901,24.142
2026-02-18 09:19:09,5.218520,0.597873,4.046693,0.154648,23.575
2026-02-18 09:19:10,4.967944,0.632948,3.643411,0.044501,23.275
2026-02-18 09:19:11,5.747525,0.460800,2.548263,0.056701,24.208
2026-02-18 09:19:12,5.841462,0.399616,5.324074,0.957294,24.321
2026-02-18 09:19:13,5.116948,0.462152,18.798752,1.111249,23.455
2026-02-18 09:19:14,3.613850,0.775282,12.111801,0.634227,21.656
2026-02-18 09:19:15,1.478139,1.114315,8.037094,2.233297,19.206
2026-02-18 09:19:16,1.017840,1.205906,3.260870,0.152121,18.712
2026-02-18 09:19:17,0.942093,1.043714,2.478699,0.028793,18.630
2026-02-18 09:19:18,5.304395,1.758515,2.560124,0.194934,23.678
2026-02-18 09:19:19,5.829808,1.355940,3.477589,0.207977,24.307
2026-02-18 09:19:20,4.897027,1.474061,3.084040,0.057222,23.189
2026-02-18 09:19:21,5.260346,1.545954,7.065217,0.058602,23.625
2026-02-18 09:19:22,5.180133,0.475431,10.733591,1.045130,23.530
2026-02-18 09:19:23,5.022731,0.383428,10.878011,1.276754,23.342
2026-02-18 09:19:24,5.349953,0.232039,3.804348,0.060897,23.732
2026-02-18 09:19:25,4.029187,0.471401,2.874903,0.051611,22.152
2026-02-18 09:19:26,5.059176,0.708845,3.571429,0.121268,23.386
2026-02-18 09:19:27,5.654311,0.818278,2.702703,0.070158,24.096
2026-02-18 09:19:28,4.990823,0.902345,2.706883,0.030199,23.303
2026-02-18 09:19:29,5.488880,0.696668,3.700848,0.042404,23.898
2026-02-18 09:19:30,4.152325,0.773309,3.190661,0.032631,22.297
2026-02-18 09:19:31,5.264159,0.902484,2.404965,0.079722,23.630
2026-02-18 09:19:32,5.796497,0.869696,5.640244,0.642358,24.267
2026-02-18 09:19:33,4.877411,0.974953,13.452566,1.517698,23.165
2026-02-18 09:19:34,4.561705,0.719741,2.249806,0.030971,22.784
2026-02-18 09:19:35,4.519082,0.452438,2.546296,0.030200,22.733
2026-02-18 09:19:36,4.735553,0.373472,6.105100,0.369508,22.994
